,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
367,INFY,EQ,2018-11-05,662.25,663.5,668.6,657.0,663.7,666.0,662.36,5799426,3841307501.0,140183,3670964,63.3,11,2018,0.5662514156285381,Slight Positive
368,INFY,EQ,2018-11-06,666.0,667.9,675.0,660.65,667.1,666.45,668.4,6975525,4662445094.0,240509,4371014,62.66,11,2018,0.06756756756758353,Slight or No Change
369,INFY,EQ,2018-11-07,666.45,673.0,677.5,672.0,677.45,675.5,674.86,758956,512188500.7,31522,307741,40.55,11,2018,1.3579413309325439,Positive
370,INFY,EQ,2018-11-09,675.5,679.0,679.0,655.5,658.7,659.5,661.4,9694143,6411724146.0,244092,7091290,73.15,11,2018,-2.3686158401184265,Negative
371,INFY,EQ,2018-11-12,659.5,666.0,676.4,662.3,665.05,664.2,669.82,7118080,4767832302.0,120785,3845132,54.02,11,2018,0.7126611068991817,Slight Positive
372,INFY,EQ,2018-11-13,664.2,663.5,667.75,656.3,664.45,665.7,663.83,4137808,2746782461.0,129103,2641999,63.85,11,2018,0.2258355916892496,Slight or No Change
373,INFY,EQ,2018-11-14,665.7,665.7,665.7,640.5,652.4,653.2,648.72,7323026,4750599516.0,174358,4361316,59.56,11,2018,-1.8777226979119765,Negative
374,INFY,EQ,2018-11-15,653.2,654.0,666.0,646.7,655.65,656.4,660.71,5513390,3642738196.0,130605,3270275,59.32,11,2018,0.48989589712185033,Slight or No Change
375,INFY,EQ,2018-11-16,656.4,659.9,662.5,644.2,652.0,650.85,649.95,8583785,5579053175.0,153414,5561153,64.79,11,2018,-0.8455210237659938,Slight Negative
376,INFY,EQ,2018-11-19,650.85,659.0,662.0,649.25,651.95,651.7,652.75,6018930,3928880482.0,96075,4076816,67.73,11,2018,0.13059844818315014,Slight or No Change
377,INFY,EQ,2018-11-20,651.7,651.7,656.0,640.1,640.6,641.4,645.31,5384830,3474899740.0,105300,3188270,59.21,11,2018,-1.5804818167868717,Negative
378,INFY,EQ,2018-11-21,641.4,640.0,640.05,612.1,619.5,619.1,618.73,14359086,8884401044.0,306110,7301207,50.85,11,2018,-3.4767695665731124,Among top losers
379,INFY,EQ,2018-11-22,619.1,622.25,628.15,616.75,620.85,620.75,623.11,6632975,4133099492.0,120189,3211872,48.42,11,2018,0.2665159101921999,Slight or No Change
380,INFY,EQ,2018-11-26,620.75,621.0,628.0,599.85,621.2,621.45,613.78,15075209,9252894701.0,263089,8758922,58.1,11,2018,0.11276681433749491,Slight or No Change
381,INFY,EQ,2018-11-27,621.45,625.5,641.0,625.3,641.0,638.9,634.88,12285851,7800040731.0,200385,7331501,59.67,11,2018,2.807949151178679,Positive
382,INFY,EQ,2018-11-28,638.9,640.95,668.7,640.0,664.5,666.4,659.36,17719890,11683706177.0,310146,10672554,60.23,11,2018,4.304272969165757,Among top gainers
383,INFY,EQ,2018-11-29,666.4,671.0,674.9,658.8,665.0,661.05,667.03,13399070,8937609219.0,170549,7390099,55.15,11,2018,-0.8028211284513809,Slight Negative
384,INFY,EQ,2018-11-30,661.05,661.0,672.0,660.95,670.0,667.45,667.52,10445773,6972740710.0,118396,6667707,63.83,11,2018,0.9681567203691177,Slight Positive
385,INFY,EQ,2018-12-03,667.45,673.15,679.0,665.95,672.45,670.35,670.58,8260890,5539597359.0,103845,6137214,74.29,12,2018,0.43448947486701694,Slight or No Change
386,INFY,EQ,2018-12-04,670.35,672.55,688.25,671.3,683.0,685.25,682.83,7827923,5345133354.0,129170,4357939,55.67,12,2018,2.222719474901158,Positive
387,INFY,EQ,2018-12-05,685.25,683.0,683.65,672.5,682.05,681.4,678.97,5177288,3515206694.0,96257,3101033,59.9,12,2018,-0.5618387449835893,Slight Negative
388,INFY,EQ,2018-12-06,681.4,676.1,685.45,664.55,669.7,668.5,672.12,8039771,5403659738.0,229269,3922722,48.79,12,2018,-1.8931611388318115,Negative
389,INFY,EQ,2018-12-07,668.5,672.0,685.75,665.6,681.0,682.8,679.07,5553948,3771508979.0,125999,3024829,54.46,12,2018,2.139117427075532,Positive
390,INFY,EQ,2018-12-10,682.8,669.9,683.8,665.2,670.3,669.2,671.47,5121196,3438717513.0,119910,3114377,60.81,12,2018,-1.991798476859974,Negative
391,INFY,EQ,2018-12-11,669.2,669.2,681.9,660.6,673.25,674.5,672.27,7120933,4787161579.0,204697,3767399,52.91,12,2018,0.791990436341905,Slight Positive
392,INFY,EQ,2018-12-12,674.5,677.1,680.65,670.6,678.1,678.5,675.12,6926183,4675985776.0,92411,3725735,53.79,12,2018,0.5930318754633124,Slight Positive
393,INFY,EQ,2018-12-13,678.5,682.0,700.0,680.0,695.35,697.75,690.27,7521474,5191853566.0,187302,4679887,62.22,12,2018,2.8371407516580627,Positive
394,INFY,EQ,2018-12-14,697.75,697.45,713.7,694.4,706.15,706.05,705.93,9560576,6749101215.0,158039,4777005,49.97,12,2018,1.1895378000716494,Positive
395,INFY,EQ,2018-12-17,706.05,711.85,711.85,692.75,692.75,694.4,697.79,4778465,3334376899.0,95026,2319758,48.55,12,2018,-1.6500247857800354,Negative
396,INFY,EQ,2018-12-18,694.4,686.5,686.5,674.55,677.0,676.6,679.65,8021298,5451686819.0,191277,4277069,53.32,12,2018,-2.563364055299533,Negative
397,INFY,EQ,2018-12-19,676.6,671.55,671.55,661.1,664.6,664.85,665.07,8295459,5517046525.0,263253,4781304,57.64,12,2018,-1.7366242979603874,Negative
398,INFY,EQ,2018-12-20,664.85,660.0,671.55,656.4,666.9,667.05,664.34,11705260,7776239037.0,237519,6351199,54.26,12,2018,0.330901707151976,Slight or No Change
399,INFY,EQ,2018-12-21,667.05,659.5,659.5,643.45,646.55,646.2,651.1,12802132,8335493758.0,228130,6537301,51.06,12,2018,-3.1257027209354526,Among top losers
400,INFY,EQ,2018-12-24,646.2,657.0,658.8,647.6,648.5,649.0,652.59,8379825,5468562526.0,140084,3230709,38.55,12,2018,0.4333023831631033,Slight or No Change
401,INFY,EQ,2018-12-26,649.0,647.0,647.0,637.35,643.9,644.05,641.76,6178552,3965160752.0,129003,3192480,51.67,12,2018,-0.7627118644067843,Slight Negative
402,INFY,EQ,2018-12-27,644.05,652.75,663.25,649.0,656.35,656.8,658.16,15333902,10092126951.0,182988,7084546,46.2,12,2018,1.9796599642884827,Positive
403,INFY,EQ,2018-12-28,656.8,663.35,663.5,653.3,656.1,656.95,658.29,4736598,3118076702.0,105527,2225579,46.99,12,2018,0.022838002436076366,Slight or No Change
404,INFY,EQ,2018-12-31,656.95,660.0,662.0,655.8,659.6,658.95,659.27,3373319,2223919550.0,65442,1517551,44.99,12,2018,0.304437171778682,Slight or No Change
405,INFY,EQ,2019-01-01,658.95,660.95,666.3,654.15,665.95,665.05,660.66,2943390,1944579423.0,45422,1282161,43.56,1,2019,0.925715152894746,Slight Positive
406,INFY,EQ,2019-01-02,665.05,666.0,674.0,662.05,668.0,669.05,669.97,7416655,4968962633.0,108094,3880800,52.33,1,2019,0.6014585369521042,Slight Positive
407,INFY,EQ,2019-01-03,669.05,672.0,677.0,663.1,668.0,669.15,669.66,6827249,4571929258.0,125781,3676359,53.85,1,2019,0.014946566026452501,Slight or No Change
408,INFY,EQ,2019-01-04,669.15,671.75,673.9,651.0,660.25,661.05,660.17,7889310,5208304589.0,187590,3747741,47.5,1,2019,-1.210490921318097,Negative
409,INFY,EQ,2019-01-07,661.05,665.0,673.6,661.5,671.7,671.7,667.51,8046340,5370973787.0,132736,4711672,58.56,1,2019,1.6110732924892401,Positive
410,INFY,EQ,2019-01-08,671.7,674.95,677.45,668.55,670.0,670.05,672.86,8621545,5801122720.0,134369,5652959,65.57,1,2019,-0.2456453774006384,Slight or No Change
411,INFY,EQ,2019-01-09,670.05,686.2,689.8,664.0,675.6,676.1,678.41,18130292,12299738075.0,314702,8029281,44.29,1,2019,0.902917692709515,Slight Positive
412,INFY,EQ,2019-01-10,676.1,681.6,682.0,672.55,680.8,679.7,677.63,9572493,6486610276.0,141449,6064060,63.35,1,2019,0.5324656115959225,Slight Positive
413,INFY,EQ,2019-01-11,679.7,680.2,685.5,672.5,684.35,683.5,679.18,12281903,8341603861.0,159694,6409592,52.19,1,2019,0.5590701780197049,Slight Positive
414,INFY,EQ,2019-01-14,683.5,707.0,710.2,695.95,701.3,701.9,701.27,19312937,13543620376.0,289248,7316609,37.88,1,2019,2.6920263350402207,Positive
415,INFY,EQ,2019-01-15,701.9,707.2,730.0,707.2,728.3,726.6,721.52,19671304,14193222353.0,285205,8770235,44.58,1,2019,3.5190198033907993,Among top gainers
416,INFY,EQ,2019-01-16,726.6,729.9,737.8,728.5,735.95,736.8,734.12,9658944,7090838080.0,175301,3769918,39.03,1,2019,1.4037985136250875,Positive
417,INFY,EQ,2019-01-17,736.8,735.8,739.0,729.1,733.2,733.35,733.06,6903771,5060865130.0,155361,3662842,53.06,1,2019,-0.4682410423452632,Slight or No Change
418,INFY,EQ,2019-01-18,733.35,730.0,736.2,726.3,734.0,730.95,730.43,5902151,4311101798.0,117506,3555997,60.25,1,2019,-0.32726528942523814,Slight or No Change
419,INFY,EQ,2019-01-21,730.95,738.2,751.0,734.0,743.25,745.0,744.87,8129422,6055327086.0,207759,4205100,51.73,1,2019,1.9221560982283226,Positive
420,INFY,EQ,2019-01-22,745.0,741.25,749.0,734.0,747.0,745.35,739.94,6723375,4974904339.0,184880,4348471,64.68,1,2019,0.04697986577182345,Slight or No Change
421,INFY,EQ,2019-01-23,745.35,742.35,742.6,729.2,731.65,731.65,735.7,7212099,5305910422.0,114457,4265475,59.14,1,2019,-1.8380626551284696,Negative
422,INFY,EQ,2019-01-24,731.65,728.1,736.1,721.0,734.0,732.0,727.66,7429783,5406365018.0,138534,3721327,50.09,1,2019,0.04783708057132241,Slight or No Change
423,INFY,EQ,2019-01-25,732.0,728.0,737.9,724.25,730.3,730.35,731.7,5543112,4055912046.0,86157,3056302,55.14,1,2019,-0.22540983606557097,Slight or No Change
424,INFY,EQ,2019-01-28,730.35,731.0,732.6,719.0,731.0,727.95,725.12,7944693,5760882919.0,128705,5442114,68.5,1,2019,-0.3286095707537462,Slight or No Change
425,INFY,EQ,2019-01-29,727.95,725.5,732.85,716.5,730.05,727.9,721.76,6760819,4879714903.0,137242,4100300,60.65,1,2019,-0.006868603612897317,Slight or No Change
426,INFY,EQ,2019-01-30,727.9,727.9,734.8,721.1,724.3,725.9,726.45,5763026,4186556192.0,125751,3267862,56.7,1,2019,-0.2747630168979276,Slight or No Change
427,INFY,EQ,2019-01-31,725.9,726.0,751.3,726.0,750.0,749.55,744.47,13825233,10292423935.0,265809,8145259,58.92,1,2019,3.25802452128392,Among top gainers
428,INFY,EQ,2019-02-01,749.55,751.35,762.5,744.5,756.7,757.05,753.37,6276585,4728608322.0,119145,2274954,36.25,2,2019,1.0006003602161195,Positive
429,INFY,EQ,2019-02-04,757.05,757.0,762.5,749.2,755.9,755.9,754.39,3945391,2976361897.0,110537,1894178,48.01,2,2019,-0.15190542236311888,Slight or No Change
430,INFY,EQ,2019-02-05,755.9,747.0,759.95,747.0,755.0,754.85,753.48,4694366,3537094843.0,98651,2610466,55.61,2,2019,-0.13890726286545085,Slight or No Change
431,INFY,EQ,2019-02-06,754.85,755.55,766.95,754.35,763.75,763.3,762.75,5880482,4485360735.0,150791,3188901,54.23,2,2019,1.1194277008677034,Positive
432,INFY,EQ,2019-02-07,763.3,763.05,769.45,761.0,763.0,764.0,766.2,3961797,3035522378.0,102039,2154773,54.39,2,2019,0.09170706144374652,Slight or No Change
433,INFY,EQ,2019-02-08,764.0,760.0,772.25,754.9,760.9,760.9,763.4,5915169,4515625944.0,92824,2722938,46.03,2,2019,-0.40575916230366493,Slight or No Change
434,INFY,EQ,2019-02-11,760.9,766.9,768.75,759.0,760.45,762.8,764.82,5500216,4206653296.0,101154,3149841,57.27,2,2019,0.24970429754238577,Slight or No Change
435,INFY,EQ,2019-02-12,762.8,760.35,760.35,741.0,750.4,750.45,748.38,7310690,5471189241.0,148513,3259568,44.59,2,2019,-1.619035133717872,Negative
436,INFY,EQ,2019-02-13,750.45,750.1,759.7,743.65,754.0,754.9,753.01,5050182,3802821368.0,133702,2418277,47.88,2,2019,0.5929775468052512,Slight Positive
437,INFY,EQ,2019-02-14,754.9,751.0,753.0,737.25,740.35,740.05,745.6,4610535,3437611370.0,113149,2466085,53.49,2,2019,-1.967147966618099,Negative
438,INFY,EQ,2019-02-15,740.05,742.3,746.5,732.6,742.05,741.95,739.44,5586389,4130795666.0,93850,2900003,51.91,2,2019,0.25673940949937357,Slight or No Change
439,INFY,EQ,2019-02-18,741.95,742.35,747.65,736.0,741.0,741.05,739.9,5346825,3956112148.0,105532,3060004,57.23,2,2019,-0.12130197452659974,Slight or No Change
440,INFY,EQ,2019-02-19,741.05,739.1,740.55,721.3,724.0,724.3,726.7,9401334,6831940831.0,124664,4041288,42.99,2,2019,-2.260306322110517,Negative
441,INFY,EQ,2019-02-20,724.3,727.0,743.0,726.05,740.55,740.7,734.78,5210675,3828686486.0,130965,2558375,49.1,2,2019,2.2642551428966096,Positive
442,INFY,EQ,2019-02-21,740.7,738.0,738.0,727.1,734.0,733.45,732.23,7202786,5274097399.0,151794,4504900,62.54,2,2019,-0.978803834210884,Slight Negative
443,INFY,EQ,2019-02-22,733.45,732.5,738.2,728.0,734.9,734.95,733.71,3750833,2752041713.0,99246,1775166,47.33,2,2019,0.2045129183993355,Slight or No Change
444,INFY,EQ,2019-02-25,734.95,735.55,758.0,735.55,755.0,754.9,749.2,6547552,4905413918.0,155205,3296211,50.34,2,2019,2.714470372134148,Positive
445,INFY,EQ,2019-02-26,754.9,748.6,752.6,740.15,741.55,742.5,745.77,8319610,6204521714.0,188778,5101741,61.32,2,2019,-1.642601669095245,Negative
446,INFY,EQ,2019-02-27,742.5,745.0,746.4,732.75,734.5,735.25,738.56,5936354,4384324580.0,181469,3554571,59.88,2,2019,-0.9764309764309753,Slight Negative
447,INFY,EQ,2019-02-28,735.25,738.7,742.4,732.3,734.7,734.3,735.59,8559921,6296619714.0,142436,4612032,53.88,2,2019,-0.1292077524651547,Slight or No Change
448,INFY,EQ,2019-03-01,734.3,735.5,743.4,735.5,741.8,741.9,740.0,3998826,2959115940.0,86883,2141670,53.56,3,2019,1.0349993190793993,Positive
449,INFY,EQ,2019-03-05,741.9,740.5,742.5,730.25,732.75,732.5,734.79,4826505,3546464354.0,187167,2953053,61.18,3,2019,-1.267017118210001,Negative
450,INFY,EQ,2019-03-06,732.5,736.1,736.1,727.0,732.25,732.5,732.02,6076668,4448254459.0,201307,3216638,52.93,3,2019,0.0,Slight or No Change
451,INFY,EQ,2019-03-07,732.5,734.0,734.5,720.55,723.3,722.95,724.84,5951551,4313906550.0,132988,3097595,52.05,3,2019,-1.3037542662115986,Negative
452,INFY,EQ,2019-03-08,722.95,722.95,722.95,710.65,713.2,712.35,714.77,7193994,5142023172.0,154378,3414734,47.47,3,2019,-1.4662148143025133,Negative
453,INFY,EQ,2019-03-11,712.35,713.3,718.5,709.4,711.05,711.25,712.07,9932198,7072398151.0,173911,6593102,66.38,3,2019,-0.15441847406472142,Slight or No Change
454,INFY,EQ,2019-03-12,711.25,709.0,714.95,705.6,706.75,706.95,708.99,11997387,8505977967.0,224748,8806754,73.41,3,2019,-0.6045694200351392,Slight Negative
455,INFY,EQ,2019-03-13,706.95,710.0,718.6,706.3,709.0,708.45,710.81,11348867,8066893617.0,183506,5754904,50.71,3,2019,0.21217907914279355,Slight or No Change
456,INFY,EQ,2019-03-14,708.45,714.0,714.9,706.2,708.45,708.35,710.02,6415187,4554911141.0,158840,3794127,59.14,3,2019,-0.014115322182228773,Slight or No Change
457,INFY,EQ,2019-03-15,708.35,712.0,723.75,709.6,720.0,718.55,717.57,14638664,10504207795.0,174230,9286884,63.44,3,2019,1.439966118444258,Positive
458,INFY,EQ,2019-03-18,718.55,721.55,723.7,705.35,709.5,710.2,715.0,8065544,5766884632.0,169894,4656010,57.73,3,2019,-1.162062486952875,Negative
459,INFY,EQ,2019-03-19,710.2,712.8,726.5,707.4,725.9,722.25,715.22,8917337,6377897941.0,165399,5704607,63.97,3,2019,1.6967051534778843,Positive
460,INFY,EQ,2019-03-20,722.25,727.25,742.3,727.15,737.8,738.95,737.53,13471173,9935368276.0,368666,6929551,51.44,3,2019,2.3122187608169087,Positive
461,INFY,EQ,2019-03-22,738.95,745.0,746.35,732.3,745.0,743.1,741.4,8883260,6586009783.0,186950,5182729,58.34,3,2019,0.5616076865823105,Slight Positive
462,INFY,EQ,2019-03-25,743.1,742.4,742.4,730.55,733.95,735.25,735.24,7644966,5620907955.0,150353,4078146,53.34,3,2019,-1.0563854124613137,Negative
463,INFY,EQ,2019-03-26,735.25,735.25,735.25,719.1,727.8,727.75,724.65,9406261,6816221095.0,220918,5868934,62.39,3,2019,-1.0200612036722179,Negative
464,INFY,EQ,2019-03-27,727.75,730.0,732.3,727.15,728.9,729.7,730.32,7387487,5395199921.0,122789,5505910,74.53,3,2019,0.267949158364833,Slight or No Change
465,INFY,EQ,2019-03-28,729.7,730.0,745.0,730.0,739.1,737.8,739.73,9277241,6862616741.0,187881,5521081,59.51,3,2019,1.1100452240646819,Positive
466,INFY,EQ,2019-03-29,737.8,743.9,747.95,740.0,742.15,743.85,743.49,6924061,5147991154.0,155083,4592403,66.33,3,2019,0.8200054215234509,Slight Positive
467,INFY,EQ,2019-04-01,743.85,742.0,760.0,742.0,753.75,755.1,754.32,6584982,4967199560.0,149150,3788889,57.54,4,2019,1.5124016938898865,Positive
468,INFY,EQ,2019-04-02,755.1,759.0,765.8,754.6,755.0,759.4,760.56,7283600,5539625143.0,169885,4249666,58.35,4,2019,0.5694609985432253,Slight Positive
469,INFY,EQ,2019-04-03,759.4,756.0,758.5,746.8,751.65,753.3,752.48,6897127,5189955761.0,200625,4213270,61.09,4,2019,-0.8032657361074613,Slight Negative
470,INFY,EQ,2019-04-04,753.3,751.4,753.8,745.1,748.95,747.9,748.43,7688525,5754345633.0,178872,5138276,66.83,4,2019,-0.7168458781361964,Slight Negative
471,INFY,EQ,2019-04-05,747.9,750.9,760.95,748.0,759.55,759.3,758.69,6276040,4761576373.0,148065,3851738,61.37,4,2019,1.524267950260727,Positive
472,INFY,EQ,2019-04-08,759.3,763.05,770.0,755.4,769.15,767.25,762.8,4919911,3752910224.0,143815,2380635,48.39,4,2019,1.0470169893322945,Positive
473,INFY,EQ,2019-04-09,767.25,770.0,773.0,758.2,760.8,760.6,765.16,6730692,5150087735.0,146107,3353329,49.82,4,2019,-0.8667318344737662,Slight Negative
474,INFY,EQ,2019-04-10,760.6,764.0,766.7,751.3,752.85,752.7,759.53,7031088,5340336511.0,134089,4201714,59.76,4,2019,-1.038653694451741,Negative
475,INFY,EQ,2019-04-11,752.7,751.75,751.75,740.05,743.4,742.7,744.27,8200995,6103734443.0,158348,5047043,61.54,4,2019,-1.328550551348484,Negative
476,INFY,EQ,2019-04-12,742.7,743.1,751.55,740.6,748.0,747.75,746.82,7043212,5260021361.0,165165,2587611,36.74,4,2019,0.6799515282078783,Slight Positive
477,INFY,EQ,2019-04-15,747.75,724.7,731.35,712.6,728.2,727.5,724.58,31574803,22878628207.0,566543,16753549,53.06,4,2019,-2.7081243731193583,Negative
478,INFY,EQ,2019-04-16,727.5,727.9,727.9,714.1,724.0,724.1,722.4,12524411,9047646706.0,343101,7260034,57.97,4,2019,-0.46735395189002604,Slight or No Change
479,INFY,EQ,2019-04-18,724.1,722.5,722.5,712.75,715.7,717.05,716.8,13801105,9892653589.0,302789,8498108,61.58,4,2019,-0.9736224278414696,Slight Negative
480,INFY,EQ,2019-04-22,717.05,717.05,725.75,715.0,721.3,721.05,721.04,6455426,4654646597.0,115955,3535056,54.76,4,2019,0.5578411547311868,Slight Positive
481,INFY,EQ,2019-04-23,721.05,723.9,730.0,718.4,725.8,728.2,726.32,5516668,4006855184.0,130836,2893716,52.45,4,2019,0.9916094584286883,Slight Positive
482,INFY,EQ,2019-04-24,728.2,728.2,737.9,724.0,735.0,736.45,733.43,8285120,6076539568.0,174385,4993503,60.27,4,2019,1.1329305135951762,Positive
483,INFY,EQ,2019-04-25,736.45,736.45,737.65,727.05,730.05,728.55,730.72,8005235,5849611510.0,174336,5361863,66.98,4,2019,-1.0727136940729243,Negative
484,INFY,EQ,2019-04-26,728.55,731.0,739.8,729.0,738.6,738.0,736.11,6895168,5075636518.0,151426,4168443,60.45,4,2019,1.2970969734404036,Positive
485,INFY,EQ,2019-04-30,738.0,738.0,753.8,738.0,748.85,751.35,748.61,9920046,7426241722.0,165676,6888736,69.44,4,2019,1.8089430894308922,Positive
486,INFY,EQ,2019-05-02,751.35,747.0,748.4,729.5,730.8,730.8,738.19,6351352,4688477303.0,115522,4071262,64.1,5,2019,-2.735076861649044,Negative
487,INFY,EQ,2019-05-03,730.8,722.9,731.0,718.2,723.65,723.6,725.26,6348116,4604058031.0,133663,3735602,58.85,5,2019,-0.985221674876835,Slight Negative
488,INFY,EQ,2019-05-06,723.6,715.0,721.8,710.65,717.15,718.4,718.07,8858265,6360864406.0,148896,6519864,73.6,5,2019,-0.7186290768380399,Slight Negative
489,INFY,EQ,2019-05-07,718.4,720.4,727.9,718.7,724.4,724.55,724.51,5747536,4164126683.0,104342,3690425,64.21,5,2019,0.8560690423162542,Slight Positive
490,INFY,EQ,2019-05-08,724.55,721.0,726.0,716.5,718.95,719.35,721.65,6247642,4508602896.0,162077,3950857,63.24,5,2019,-0.7176868401076453,Slight Negative
491,INFY,EQ,2019-05-09,719.35,719.15,730.3,715.8,722.0,721.05,724.48,7396525,5358635227.0,242225,4808832,65.01,5,2019,0.23632445958154946,Slight or No Change
492,INFY,EQ,2019-05-10,721.05,720.8,726.0,715.0,716.5,716.85,717.88,8352335,5995942203.0,181229,5545377,66.39,5,2019,-0.5824838776783747,Slight Negative
493,INFY,EQ,2019-05-13,716.85,716.55,726.45,712.1,718.0,719.7,720.09,6808993,4903097929.0,201194,4745909,69.7,5,2019,0.3975727139569063,Slight or No Change
